Label,Tweet;;;
"anger,""[USERNAME] tolong aplikasinya diberesin. Saya tadi pesan, katanya server error. Eh muncul 4 taksi. Khan kasian drivernya, saya musti cancel.""";;;
"anger,""Man teman yang terhormat. Bisa ngga kita kumpul tanpa hp ? Buat apa kumpul bareng tapi asik sendiri, kalo gitu mending dirumah bae nahan boker""";;;
happy,aahh iyaa bgtt hazaa!! kek tbtb bawaannya mellow bgtt yaa semangaatt hazaa!! semoga mellow2 kzl sedih gajelasnya cpt2 ilang ya;;;
"happy,""Yeeeaaayyy.. siap2 buat lebaran buat mamak klaten. Alhamdulillah.. (@ Swiss-Belboutique Yogyakarta in Gondokusuman, Daerah Istimewa Yogyakarta)""";;;
"love,""asli suka banget sama styling-nya, bagus semua""";;;
"anger,""berarti gravity probe-b sudah menyerah? oke. fix. kamu ini baperan, bodoh dan ingin terlihat pinter. ngaku psnteis, yang dibicarakan perasaan. huek. pakai simbol biar kelihatan anak pinter ngerti atom, padahal nggak tahu apa2. malu aku malu, karena ketahuan bohong""";;;
"neutral,""follow aja deh nel coba, nnti lo kenalin sendiri ankanya kyl gimna. tp jgn kaget aklo kisah cinta dia sangat amat teramat kasihan nih acc nya .nnajeaa""";;;
sadness,duh.. gimana ya buka pola pikir orang-orang kayak gini.. sedih aja ngebacanya..;;;
"sadness,""Yah kalo mau """"ke jalan lebih baik"""" apa gak bagusan di kasi aja alat musik itu ke kawan kawan yang berbeda """"servernya"""", kalo gak mau temen temen yang sama """"servernya"""" terjerumus ke hal yang kau maksud tidak baik itu. Jangan di hancurkan lah..""";;;
"neutral,""syi'ah mesra sm pekai,..mk nya kenapa mrk bgtu benci sm islam dan ulama..""";;;
fear,Yang harus kita takutkan adalah ketika kita istri dan anak kita nampak auratnya. Dan bagaimana hukumnya memasang foto di Media Sosial ? . #nu #majelisnuruddin8642 #satrionkri #ngaji;;;
love,[USERNAME] gue sayang banget banget banget kenapa ya kalo sama iKON baru kali ini rasanya ngestan yang bener bener sayang banget tapi kek kerasa disayaaaang balik banget sama merekanya. jadi aku makin sayang dan gabisa lepas. GIMANA JELASINNYA YA TAPI;;;
"sadness,""Ramadhan udah masuk hari yang ke-20 aja. tapi saya? masih gini gini aja, ga ada perubahan. padahal gatau taun depan saya masih ada apa ngga buat ketemu sama ramadhan #IslahDiri""";;;
"sadness,""rindumu sajak sentuhan. kalimatku pernah pucat pula. sama halnya dengan keriput lengan ibunda";" mengelus hangat, sepi kulitku.""";;
"happy,""alhamdulilah, luar biasa, allahuakbar""";;;
fear,nyeberang lewat pelican crossing yang ada di deket UP aja masih ngeri motor mobil susah ngalah;;;
neutral,katapat 14 4/6 sekali lagi melakukan kesilapan yang sama. hampir saja terciduk! tak tahu mengapakah ini terjadi buat diriku!;;;
happy,demi apapun ini enak bgt fess;;;
fear,aduh.... klo solo ssr gini suka takut;;;
"happy,""[Late Post] Mumpung cerah kita upload yg seger2 aja dulu, masih di sela2 penugasan, maen2 sedikit ke puncak Kelimutu... . . .""";;;
"happy,""Countdown to libur lebaran, keknya w mesti donlot banyak drama. Kan udah lebaran yakaan ga puasa yakaan gapapa kan nonton adegan unyu drama korya yakaan?""";;;
"sadness,""ih sedih bayanginnya, gimanapun suatu hari semuanya pasti mencapai akhir kan ya :(""";;;
sadness,inginku mengenggam tanganmu. memeluk dirimu erat. namun apa itu akan terwujud? kamu saja bahkan sudah muak denganku :');;;
anger,masi pagii tahan jangan emosi:);;;
"anger,""[USERNAME] Eh seriusan dia ga dijepang lg? Udh abis kontrak atau gimana? Halah dia mah emg gitu, semua artis kpop disosor sama dia. Gila ya, ga sayang apa dia duitnya dihambur2-in buat hal2 gajelas. Bukannya ngatur cuma dia itu keliatan bgt pamernya.""";;;
sadness,tidak-enak sangat badanya ingin pulang tapi kerjan masih banyak ya ;;;
"love,""pernah di infinite kalau di monsta x gak pernah, awalnya suka sungjong gara2 visual dia dan kiyowo banget apalagi kalau ngambek tuh kaya bocah, trus kepincut sama woohyun gara2 vocal nya sama sok gantengnya dia akhirnya woohyun jadi bias pertama sungjong bias ke dua""";;;
fear,takut kesushi;;;
"fear,""Termenung seekor rusa karna sejuta keraguan menghampirinya, ada rasa bimbang dan gundah dalam diri yang di iringi rasa takut akan kecewa, satu sisi ia merasa ingin kembali padanya dengan segumpal kepercayaan satu sisi lagi ia takut untuk kembali dan hanya merasa kecewa ya tuhan.""";;;
"sadness,""jika basah karena hujan saja engkau resah, lalu bagaimana mungkin kau bilang akan membasuh hati yang lesu?..""";;;
"neutral,""kata bang koi """"itu yg suka komen kpop plostak plastik plostak plastik itu uda kasih kerja ke berapa orang ya""""""";;;
"love,""[USERNAME] [USERNAME] [USERNAME] [USERNAME] nek sinh mas drumer kui yo jelas cinta terindah no, kenangan tak terlupakan.. di mention wae cur..""";;;
anger,[USERNAME] JORR macet total! Dari Pintu Tol Pasar Minggu sampai Jati Asih udah hampir 3 jam! Banyak asongan di tengah jalan. Truk di jalur paling kanan. Bayar tol buat apa ya?!  [URL];;;
happy,#SalamSaum #SobaTani Ekspor komoditas perkebunan kita naik 26.5 % dari Tahun 2016 sd 2017. Keren buat #PetaniKita;;;
fear,aku boleh suka sama orang lagi? takut dibilang sasimo;;;
"fear,""ade org kata simpan sikit,, takut esok nak guna haha""";;;
"happy,""kemarin sedih sedihan, hariini bahagia yaa""";;;
"neutral,""halo bpk/ibu, mohon maaf atas ketidaknyaman yg dialami. utk perihal tsb dapat dilakukan pasa menu """"pesan"""" ya. bpk/ibu dpt juga melakukan tracking melalui link yang dikirim ke nomor ponsel melalui whatsapp atau smsnya""";;;
neutral,sabar sabar. kaget sama crossovernya. chigiri pulang kunigami udah nangis noh di pojokan;;;
neutral,heemm gua gamau emosi ya;;;
"sadness,""Setelah 20hari puasa dan saur gak pernah kesiangan, akhirnya di hari ke21 ngerasain makan saur supeerrr dupeerr ekspress, 1menit sebelum imsak baru bangun yassalaaam""";;;
"sadness,""Ya Allah udah 2 hari ini lasut. Kemarin bangun jam 10 padahal kerja jam 9. Hari ini ingetnya kereta jam 11, taunya 8.45. Ya Allah ,, semoga aku ga lasut jg hari H""";;;
sadness,Sepertinya semua orang diwajibkan menjadi bunglon di negara antah berantah ini. Apakah ini konsekuensi dari sistem pemerintahan presidensial tapi penerapannya l sistem pemerintahan [URL];;;
sadness,ayang knp sedih? aku sedih juga jadinya;;;
sadness,dibilang sedih ya pasti.. tp bagaimana pun harus terima dan dukung denise. gak mau lama2 sedihnya karena cewek2 ini juga butuh dukungan kita. lockeys kuat;;;
happy,Tuhan terima kasih sdah mengirimkan org yg bsa sya bantu Ajar trus sya buat jadi org yg brnilai dan memiliki generosity mindset;;;
anger,liat aja yah mulai now fokus cari duda mapan dewasa ajak nikah di sini n gw cuma minta nyokap gw beresin n kasih hak gw sbg anak kandungnya rata minta dipestain tp ga mewah kog biasa aja lgsg gw ikut suami gw stay di negaranya soon hrs tercapai;;;
"happy,""Karna orang(presiden kita jkw)ini memang dapat amanah buat mengerjakan ini,andai nyawa dia sendiri yg dimintak oleh IBU PERTIWI agar bangsa ini maju,sejahtera dan Adil beliu pasti berikan.salam sy buat sodara yg ada dipapua [USERNAME]""";;;
"anger,""nama satu orang tercemar saja melapor ke polisi minta diusut tuntas..lingkungan hidup dgn biota jutaan makhluk hidup saja, tak satupun ada yg lapor ke pak polisi ..berarti biota lingkungan ini lebih bisa mawas diri koreksi diri..!! alloh lebih menyukai hamba pemaaf ..!""";;;
"love,""wieeh saya baca blog mas taufik sama mas nugie tiap hari mas ,suka banget sama analisis mengenai moto gp nya detail banget.""";;;
happy,hahaha memang benar si kamu maksiat terus :p;;;
"sadness,""lockey tetap semangat yaa gua baru buka twitter udh dibikin sedih, karna gua yakin sekarang lockey gak baik aja please jangan terpengaruh dengan hal negatif yg bikin kalian jadi semakin sedih, intinya keep sopport secret number dan denise apapun yg terjadi""";;;
"sadness,""Menamai, tapi lupa memaknai. Memenangkan, tapi enggan menenangkan. Mendewakan, tapi tidak saling mendewasakan Mencintai, tapi gemar mengintai Akhirnya memutuskan putus""";;;
"happy,""bismillah, pacar 2, dedek 2, gimana uas kemarin? semangat! tinggal seminggu lagi, tapi kangen :c""";;;
"happy,""Sebab itu mendoakan negeri ini lebih kudulukan ketimbang untuk diri sendiri. Sebab laeeen, karena aku masih punya ibu, yg aku lebih percaya doanya untukku lebih makbul ketimbang doaku sendiri untuk diriku sendiri wkwkwk *jidatmunaaaay""";;;
"neutral,""jangan pernah merasa sedih dikala sendiri, coba lihat kelangit, mataharipun selalu sendiri tapi tetap memberikan cahaya sin""";;;
"love,""Sambutlah cintaku duhai sayang, Cinta kita untuk selamanya, Biarku sentuh hatimu ini sendiri, Selamat malam wanita terakhir, Tak mungkinku kan temu seindah ini, sampai bila ku harus menanti untuk kau menjadi milik ku""";;;
fear,baim wong kaget menemukan banyak ular di rumahnya;;;
anger,jangan bodoh merasa baik baik saja seakan tak perduli dasar bego;;;
happy,kokk enak tau mcam kiko;;;
neutral,haii guys maaf ya dadakan aku minta maaf banget sama kalian kalo aku punya salah selama ini maaf banget kalo aku suka bandel ga nurut nakal dan lain sebagainya sebenarnya aku nulis ini cuma gabut ya guys;;;
anger,Yg suka makan sirip hiu tenggelamkan tdk bu [USERNAME] ? Masa ikan segede metromini cuma dimamam siripnya doang. Makan bodynya juga dong;;;
anger,pagi2 dah emosi;;;
happy,sampe temen temen aku inget aku suka banget sama lagu ini haha;;;
"sadness,""Ya Allah, di timeline berderet twit dari bmkg. Gempa susulannya berlanjut sampe sekarang dan hanya berselang beberapa menit. #PrayForLombok.. stay safe""";;;
anger,bangsat ntarnta pasti nangis haha pengecut nada tolol mati aja lo;;;
"anger,""saraf pada otak mutanjir kena, ini mah udh ga ketolong tolol nya""";;;
fear,asli iyaa takut kopit tp katanya jg karna lg pergantian musim;;;
"neutral,""ga berlaku sama aku yg ga suka minum dingin dan berasa rasa, jarang banget ke area ini malahan. aku biasanya langsung ke rak susu yg dibawahnya juga ada air mineral""";;;
fear,kaget loh kak msi pgi;;;
"happy,""Melawan sibuk Selasamu, jangan patah semangat yah!""";;;
"fear,""sabar ya mbak, bingung mau berkata apa. kalau aku pribadi jdi mbaknya bakalan marah besar sih""";;;
"sadness,""awalnya saling sapa, ujungnya saling suka. awalnya saling mesra, ujungnya kecewa juga.""";;;
anger,punya lama guna sonicator. pastu semalam najmi cakap tahu tak sonicator ni boleh buat jadi mandul? i was like aneh aneh lah dia ni. pastu tanya akmal. akmal iya kan. benci aa tanya diorang ni double confirm kat google dengan adnin. tipu je diorang ni;;;
happy,ya allah enak banget libur btw bulan ini sy cek out shopee isinya bantal sama blender jus mau memperbaiki kualitas bobok sama kesehatan wkwk ( saran dari dokter ) karena abis kontrol n sumpah rekor bb 64kg bhakk makanya beban badan makin berat ye shay;;;
"love,""huhuu makasih ya min udah buat ga ini aku suka keduanya , pertama tama qiao tuh baik banget sama orang-orang, padahal orang itu baru dia kenal dan qiao juga ga segan segan-segan buat nolong mereka, lao yan juga gemes bgt kalo lagi deketin qiao, aku suka bgt keduanya""";;;
"sadness,""Dari dulu hingga sekarang, sebagaimana biasanya, setiap kali memasuki bulan Ramadan, kegiatan pariwisata di Indonesia terasa agak lesu. Apakah Anda meraskan hal ini? Jumlah perjalanan wisatawan nusantara di tanah air, cenderung mengalami penurunan. #VIWIHotDealsForMiddleEast `""";;;
anger,ni sume sbb rakyat bodoh!! pi pilih lagi org yg menyusahkan rakyat tu watpe?? asal melayu isle tu betul la?? hanggok hang!;;;
"love,""Disaat kamu butuh uang untuk membiayai uang semester dan kehidupanmu, orang yang pertama mengerutka kening adalah papa. Papa pasti berusaha keras mencari jalan agar anaknya bisa merasa sama dengan teman temannya yang lain""";;;
happy,enak mek;;;
fear,takut namun berusaha percaya diri;;;
happy,aaa..senang banget baru bangun udh dapat kabar baikk;;;
neutral,ini telat sih tapi ada 1 line dari au kamu yg paling memorable lupa structure kalimat spesifiknya gimana tapi seinget aku bukan karena tegang tapi karena sayang.. - gak telat sama sekali tell me anytime amd i'll still listen. aku ..;;;
"happy,""terkahir deh, sengaja jg baru update skrng krn waktu itu banyak bngt pikiran smpe mikir takut ga lulus jadi blm berani share, eh aku lulus ternyata bestie hahah. ini beneran terkahir.""";;;
"sadness,""aku sudah dewasa, aku sudah kecewa""";;;
"happy,""udah semangat lagi kan, chaeyi?""";;;
"love,""thank for this ga minn kalo ditanya sebenernya suka dua2nya krn gemes bgt pliss, tp krn emg hrs pilih aku pilih lao yan dehh walau aku sayang a qiao jugaa""";;;
happy,wuihh luar biasa;;;
"sadness,""dan nangis lgi pass prilly marah ke mama papanya, ngeluapin semuanya, aku nangis lgi, yg di kehidupan prilly itu semua related""";;;
anger,[USERNAME] hallo min kuota saya masih 9GB tp kok gak bisa dipakai? Katanya kuota saya udah habis. Ini gmn ya? Mohon bantuannya [URL];;;
"sadness,""Hari ke enam dikota ketiga, dan sudah mulah terasa lelahnya kaki dan kangennya ngeliat mamah :/ hmm sampe lupa abon yg dibekelin kaga ke makan :D""";;;
"happy,""aku menemukan kentang goreng yang sangat enak aku akan memberitahu kalian nanti tunggu saja tidak sekarang, karena apa saja bisa dijadikan konten aku akan melakukan apapun dengan diriku sendiri jadi ini memakan waktu yang lama ^_^""";;;
sadness,Kangen ngajar privat. Kangen ngajar TPQ. Kangen rapat jam 6 pagi. Kangen agenda nginep Sabtu-Minggu. Yea. My life so flat now. Maybe I need Cheetos?;;;
"neutral,""abis liat cinta laura diwawancarai, selama beliau ngomong saya ngangguk-ngangguk aja soalnya merasa relate. cuman motivasinya aja yang kalah gede saya suka males hh """"saya merasa kebahagiaan saya datang bukan karena saya sendiri, tapi ketika saya membantu atau memberi dampak""";;;
"fear,""Lu gatau anjir rasanya takut sampe gemeteran, paralyzed, gabisa mikir. Gila sih. Gua jg ga ngeexpect gua bakal kaya gitu. Trs gua sm temen temen gua cm bisa panik barengan""";;;
"neutral,""bener wkwk, jual beli itu suka suka whales, dikira whales satu doang ada banyak, dan grupnya juga pisah pisah, mau jual beli juga suka suka dia, malah kalau dia jual ga bilang, tiba2 sorr aja, bilangnya cuman pas serok, patokan paling enak ya tradfi sama makro ekonomi""";;;
anger,pantas saja jalan pada ditutup ada syuting di prj;;;
happy,semangat pagi juga;;;
"love,""TETAP SEMANGAT SAYANG-SAYANGKUH :) meskipun ku lebih banyak gegoleran di rumah ngetawain/nangisin kalian, ku kan slalu mendukungmu daam menyayangimu""";;;
happy,samasama ya makasih makasih fans selamat jadi anak rumahan :d;;;
sadness,Selama 7 thn didlm duniaku oenuh dgn dirinya dan didlm dunianya oun mungkin penuh dgn diriku. Dunia kami berjalan sngt bahagia bagiku tp mungkin monoton bagi ibumu. Aku tau kdng ada masa aku sngt membosankan baginya dan dia sngt ingin pergi dariku. Aku tau tanpa dia hrs berkata;;;
happy,mandiri tanggung jawab rendah hati sabar dan takut akan tuhan..itu saja udah cukup utk harapanku :3;;;
"sadness,""dulu aku begitu menginginkanmu menjadi nadi pada pergelangan tanganku, waktu berjalan, berlalu bersama iringan sunyi kini kau hanyalah sebuah jantung, yang bahkan degupnya tak ingin ku dengar.""";;;
"love,""dari awal gw termasuk yang menikmati karyanya gofar, walaupun memang bahasanya vulgar dan sebagainya tapi bukankah itu pilihan ? kalau kalian gak suka yaudah, gak perlu nikmati karyanya.. lagian modelan gofar banyak banget kok luaran sana.. love gofar""";;;
love,terus kaya kalau seokjini lagi ganteng banget yg edann ganteng pisan tuh suka kagetz;;;
happy,kamu juga semangat ya. sudah sarapan belum?;;;
anger,aku benci isi kepala ku isi hatiku dan semua;;;
"fear,""contact kita bisa dinamain siapa aja, ngeri juga""";;;
"fear,""Pas Sma kalo pelajaran berikutnya bindo, ngibrit ke kelas bindo, cepet2an ngambil kursi paling belakang  gurunya serem wkwk [URL]""";;;
"neutral,""bolos, katanya takut kena congorna""";;;
"happy,""Bertemu dengan orang-orang yang mau """"mbabat alas"""", yang ga malas baca, dan berusaha-nyoba-sendiri-dulu-dengan-panduan-yang-ada-kalo-mentok-baru-nanya itu suatu keberuntungan ya. Jarang banget saestu.""";;;
"sadness,""Ya Allah Pengen bgt deh waktu itu berhenti berputar. Perasaan makin kesini setiap menit gak kerasa bgt. Tahu-tahu udah sejam aja, pdhal cuma baca-baca artikel di internet doang""";;;
happy,kabar baik utk kita semua;;;
"love,""aa lucu bgt sannie kalo takut matanya jadi gedee, imutttt :3""";;;
neutral,pasti rasanya kek pengen marah sama pacarnya ya nder;;;
sadness,Tadi pas diajakin makan akunya emang lg eneg bgt. Pdhal buka puasa jg minum air putih doang tp perut eneg bgt:( giliran skrg aja laper bgt manusyaaa~;;;
anger,[USERNAME] [USERNAME] Tetangganya lebih responsif ms. Walaupun tetap aja masalahnya ga diperbaiki. Yang penting pelanggan merasa dipedulikan dulu.;;;
"happy,""pas punya dowoon wonpil kaget karena baru tau ada wish dari member, pas young k """"okee eod"""", pas sungjin """"lahh,, ada dia juga wkwk""""""";;;
"sadness,""Males packing tiap mau pergi tuh plg males kalo suruh packing,pgnnya bs punya tongkat sihir trus lgsg masukin barang2ny k koper dgn rapi""";;;
"sadness,""Bagi anda anda yg dianugerahi gigi rapi dari lahir, bersyukurlah ! Karena pake behel ternyata lebih sakit daripada sakit hati. #menurutguesih""";;;
anger,rame apa sepi nih!?? kasih info yg jelas napa;;;
fear,tatapan matanya bisa biasa aja gakk ngeri liatnya;;;
"anger,""iyalah ci aku yakin 100% pas aq ribut sama akun aja dia ada dm ngaku2 mantanku trus tujuannya apa coba kalau gk jualan cerita palsu dia, babikk bener orng itu , dan laporan buat si udah tak cabut tak suruh dia buka dm nya dlu yg ngaku2 mantanku, kesel""";;;
